user_id,date,twitter_id,text,hyperlinks,likes,retweets,related_hashtags,added_url,tweet_link
CWilliamson44,2020-07-10 21:14:43,1281698389978120193, @MadisonJonesTV A few weeks ago I started a side business I make custom tie dye sets In honor of consid…,empty,34,11,BlackOutTuesday BlackOutDay ,https://t.co/biJTGLNjUB,https://twitter.com/id/status/1281698389978120193
missallaneousm,2020-07-10 21:10:37,1281697355906068485, @niabydesign @fentybeauty Hi I’m Nia I’m a black designer and artist based in Dallas TX Please consider me  Website ,empty,7,4, empty ,https://t.co/LFNm13vNqY https://t.co/E3K2wI5Ql3,https://twitter.com/id/status/1281697355906068485
9_nola,2020-07-10 21:09:03,1281696962887245824, @IslamRizza I know its buuuttttttttt can we PLEASE do this EVERYDAY and stop doing it for 24 hours every…,empty,1373,504,BlackOutTuesday BlackOutDay ,,https://twitter.com/id/status/1281696962887245824
ISAbella_P_PARF,2020-07-10 21:08:44,1281696882994098177, isnt about statues or TV shows Its about real lives being ruined By all means take part in and what have you actually done to change things ,empty,0,1,BlackLivesMattter BlackOutTuesday ,https://t.co/J2cqoGPAwM,https://twitter.com/id/status/1281696882994098177
airplane_porn,2020-07-10 21:08:37,1281696852346318848,F15 lookin beautiful  follow @airplaneporn  ⁣ ⁣ ⁣ ⁣ ⁣ ,empty,0,0,blackouttuesday gtvardir gtr instaplane l avgeek plane gym airplane giveaway guitar aviation lovers pilotlife takipvar ,https://t.co/Ym9HhdG8Aa,https://twitter.com/id/status/1281696852346318848
colonalpotatoes,2020-07-10 20:56:36,1281693829851017216, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1281693829851017216
meanstalent,2020-07-10 20:42:22,1281690246242086912, @rihanna we ain’t buying shit and we ain’t selling shit neither gang gang AF @FentyOfficial @fentybeauty @Sav…,empty,168619,36058,BLACKOUTTUESDAY ,https://t.co/XNC44Tegj5,https://twitter.com/id/status/1281690246242086912
liveunderdivine,2020-07-10 20:39:59,1281689646993272832, @indiasmari It cost 0 to retweet My sister does custom made tumblers please follow her IG page @ theriskytumbler This is also a bl…,empty,605,600, empty ,https://t.co/QdMeP7Jloy,https://twitter.com/id/status/1281689646993272832
forever_5800,2020-07-10 20:17:50,1281684073090551811, @bonfantimike Tallahassee is home to some amazing blackowned reataurants Lets show these businesses some green Ht to the @TLHFoodi…,empty,171,92, empty ,https://t.co/qTiP1K1YBR https://t.co/YhVczcWvxq,https://twitter.com/id/status/1281684073090551811
de3e1234,2020-07-10 19:48:50,1281676775265894404, @essensegloss Please check out our handmade vegan organic and cruelty free lip glosses and bath bombs We’re having a 20 off sale t…,empty,5,3, empty ,https://t.co/YYG6HtstUI https://t.co/XG4AjupjzK,https://twitter.com/id/status/1281676775265894404
DarboeFatoumata,2020-07-10 19:46:19,1281676141812572160, @Elafthings @DarboeFatoumata I feel like these are the same people who said the “n” word and other racial slurs but still posted ,empty,1,1, empty ,,https://twitter.com/id/status/1281676141812572160
Elafthings,2020-07-10 19:44:30,1281675683609972742,@DarboeFatoumata I feel like these are the same people who said the “n” word and other racial slurs but still posted because they thought it was a “trend” to hop on with  ,empty,1,1,blackouttuesday ,,https://twitter.com/id/status/1281675683609972742
sunshine4sho70,2020-07-10 19:40:43,1281674732404969472, @IslamRizza I know its buuuttttttttt can we PLEASE do this EVERYDAY and stop doing it for 24 hours every…,empty,1373,504,BlackOutTuesday BlackOutDay ,,https://twitter.com/id/status/1281674732404969472
Dolapo__Kolapo,2020-07-10 19:39:43,1281674480952254465, @compoundchem Black lives matter We all need be actively antiracist and support diversity amp inclusion in science Here’s a list of ,empty,395,174, empty ,"https://t.co/NMPLPXjnet

https://t.co/z4U4Q5yWn4",https://twitter.com/id/status/1281674480952254465
BlierMaxwell002,2020-07-10 19:25:33,1281670916817268746, @EmilyLaquer For Mike Brown Eric Garner Trayvon Martin Tamir Rice Kayla Moore Freddie Gray Oscar Grant Jeremy McDole Walter Scott Eric…,empty,401,144, empty ,https://t.co/pav9L6J0wD,https://twitter.com/id/status/1281670916817268746
jalenbolden5,2020-07-10 19:01:14,1281664797692571648, @anneiseee Shop w @bossblinkscollection ,empty,2,1,BlackOutTuesday ,https://t.co/2uxPFFuKFG,https://twitter.com/id/status/1281664797692571648
Schtaunkhauser,2020-07-10 18:45:47,1281660909023182854, @theBreakerNews On a censored email about from @CityofVancouver aka ,empty,0,1,FOIAFriday BlackoutTuesday GreyestCity cdnfoi vanpoli ,https://t.co/EyTOv4ThQE,https://twitter.com/id/status/1281660909023182854
theBreakerNews,2020-07-10 18:43:33,1281660348068593665,On a censored email about from @CityofVancouver aka ,https://pbs.twimg.com/media/EclfKTLU4AA9KnU.png ,0,1,FOIAFriday BlackoutTuesday GreyestCity cdnfoi vanpoli bcpoli cdnpoli ,https://t.co/EyTOv4ThQE,https://twitter.com/id/status/1281660348068593665
poison_rune,2020-07-10 18:38:41,1281659123352961024, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1281659123352961024
funschoolmusica,2020-07-10 18:36:41,1281658617704390656, @HighRiseUK HighRise is joining the music industry by joining the observance of We will be using it as a day of ref…,empty,15,16,BlackOutTuesday ,https://t.co/3qpemplDHu,https://twitter.com/id/status/1281658617704390656
Lana33581032,2020-07-10 18:34:40,1281658110218629122,Add me on Sn@p alanarosa925 @ddlovato ,https://pbs.twimg.com/media/EcldQUWU8AAGwlw.jpg ,0,0,chat USAonFire BunkerBoy girl blackouttuesday bwc cum fun bored horny BunkerDon boobs wednesdaymorning Beautiful WednesdayWisdom friendship Spoedwet ,https://t.co/gVBb0njrEt,https://twitter.com/id/status/1281658110218629122
MochaManStyle,2020-07-10 18:32:01,1281657444373008384,There is a wealth of knowledge in the Black blogging community and I am delighted to be able to share all the blogging resources by Black creators that Ive found via @@missmillmag,empty,1,0,MissMillMag BLACKOUTDAY     BlackOutTuesday ,https://t.co/F4LnF5Bo7E ,https://twitter.com/id/status/1281657444373008384
Bilalianclothng,2020-07-10 18:23:19,1281655256099758080,Month long super sale going on Up to 45 off retail price when using Coupon Code GETFREE New Tanks available Visit us now and get yours ,https://pbs.twimg.com/media/EclaqLWXsAAyb4_.jpg ,1,0,blackwomen blackwoman blackhair blackhairstyles buyblack blackouttuesday blackoutday     blackout ,https://t.co/GxPmhat3tE,https://twitter.com/id/status/1281655256099758080
IndianQueen95,2020-07-10 18:06:11,1281650945009410050,@celissia And didn’t even participate in the actual ,empty,1,0,BlackOutTuesday july th ,,https://twitter.com/id/status/1281650945009410050
awren0331,2020-07-10 18:04:47,1281650591299588097,Instead of let’s do and turn all cellphones off for a day Let take a break,empty,0,0,BlackOutTuesday shutupsaturday datafarming ,,https://twitter.com/id/status/1281650591299588097
BengoWengo,2020-07-10 18:00:12,1281649436091875328, @KSI I won’t be posting anything today ,empty,38697,1658,BlackoutTuesday ,https://t.co/HRqV9jdIvD,https://twitter.com/id/status/1281649436091875328
i_am_liberty,2020-07-10 17:47:38,1281646273355890688, @PomeGBlossom Black Kid Shows on YouTube A Parent’s Guide to Support Content Creators on by @iamliberty ,empty,1,2,BlackOutTuesday ,https://t.co/gfFavOdUyf,https://twitter.com/id/status/1281646273355890688
ManhattanTwist,2020-07-10 17:45:11,1281645659985047552,Help Black Owned Restaurants amp Feed Those In Need Donate and spread the word ,empty,0,0,BlackOutTuesday ,https://t.co/SGsIeTj7of,https://twitter.com/id/status/1281645659985047552
PPandDHinMidScl,2020-07-10 17:35:46,1281643289666400256, @TopMiata  IG ocramps with zay1k via skatecrunchmag Video by landovisionz ,empty,57,11,TopMiataThrowback TopMiata skatecrunch ,https://t.co/BKwKQveTC1,https://twitter.com/id/status/1281643289666400256
cityBbo,2020-07-10 17:26:59,1281641076953165824, @juliasunonair If what’s happening across America doesn’t convince you to in every single election for the rest of your life th…,empty,45,6,vote ,,https://twitter.com/id/status/1281641076953165824
SistaNatureT,2020-07-10 17:25:34,1281640723268468738, @BSoFeisty Another Black woman owned business that I LOVE @SistaNatureT has some delicious goodies over at Taylor Made Holistic Im a…,empty,2,1, empty ,https://t.co/X2jsubx8YY,https://twitter.com/id/status/1281640723268468738
readerpants,2020-07-10 17:11:51,1281637269556752384, @PomeGBlossom Black Kid Shows on YouTube A Parent’s Guide to Support Content Creators on by @iamliberty ,empty,1,2,BlackOutTuesday ,https://t.co/gfFavOdUyf,https://twitter.com/id/status/1281637269556752384
lilwangus,2020-07-10 17:07:51,1281636263460605954, @JoyBrunson I’ve created a syllabus entitled “Black Revolution amp White Opposition” It isn’t meant to be comprehensive rather an oppor…,empty,21,11, empty ,https://t.co/ac7lePQGOG,https://twitter.com/id/status/1281636263460605954
Shawnboy851,2020-07-10 17:07:42,1281636224302813185,@tariqnasheed Exactly Dont give us no fucking hashtags or solidary bullshit Give us some laws or some tangibles Fuck a and whats sad Negroes would rather have this than actual tangibles,empty,0,0,BlackOutTuesday ,,https://twitter.com/id/status/1281636224302813185
MTMLilDerik,2020-07-10 16:56:42,1281633456556998656, @definitelyvita Black Creatives Drop your portfolios bookcomic links soundcloudsspotify links youtube channels twitch links etc…,empty,9261,8579, empty ,https://t.co/a2KRKRjDwN,https://twitter.com/id/status/1281633456556998656
BostonLIrvin,2020-07-10 16:56:12,1281633329985486849,@ScottieBeam I believe you have the platform and connects to get this conversation going and to possibly make it a reality Here’s my question Why isn’t every Tuesday Shouldn’t it be,empty,0,0,BlackOutTuesday ,,https://twitter.com/id/status/1281633329985486849
MelChayse,2020-07-10 16:03:26,1281620054392606721, @PHamzahee @KikeOniwinde @BYPNetworkApp Kike amp BYP I am so proud to have invested in you You have shown most recently with your bril…,empty,3,3, empty ,,https://twitter.com/id/status/1281620054392606721
BYPNetworkApp,2020-07-10 16:00:35,1281619333588934658, @PHamzahee @KikeOniwinde @BYPNetworkApp Kike amp BYP I am so proud to have invested in you You have shown most recently with your bril…,empty,3,3, empty ,,https://twitter.com/id/status/1281619333588934658
aggressivelyoni,2020-07-10 15:50:18,1281616746076667904, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1281616746076667904
boneyWHORE,2020-07-10 15:49:24,1281616520045527040, @iamfrankrose Yesterday around 730pm Two different groups of protesters which looks like unintentionaly meet at a intersection downto…,empty,2158,1025, empty ,https://t.co/BVMOkT8iOA,https://twitter.com/id/status/1281616520045527040
muchobien,2020-07-10 15:30:22,1281611731190419456, @DrTankoDC Hillary’s Clinton’s court hearing happened yesterday about her emails These included crimes against humanity child sex t…,empty,499,370, empty ,https://t.co/U0oWElEzhz,https://twitter.com/id/status/1281611731190419456
askdrhanan,2020-07-10 15:28:07,1281611165584392195, @IslamRizza GO GET IT ,empty,104,39,BlackOutDay BLACKOUTTUESDAY BlackOwnedBusiness ,https://t.co/BFg5DTKrEK https://t.co/0GSoyN8wo3,https://twitter.com/id/status/1281611165584392195
nerlandejl,2020-07-10 15:08:21,1281606191483883521, @shaynaaaaa Shop with @bucosmetics for your makeup needs  Black Beauty Business  ,empty,4,7,BlackOutTuesday BlackOwnedBusiness ,https://t.co/wghcSFCo12,https://twitter.com/id/status/1281606191483883521
GerBeaaar,2020-07-10 15:05:54,1281605571905495040, @TheLipBar THIS IS HOW WE’RE PULLING UP FOR  Detroit Catch our billboard on I75 and Warren ,empty,93,29,BLACKOUTDAY     ,https://t.co/sSDXClyL0c,https://twitter.com/id/status/1281605571905495040
AaronRFernandes,2020-07-10 14:57:49,1281603541073682432,Selena Gomez Shuts Down Her Website For Blackout Tuesday ,https://pbs.twimg.com/media/EckroR1U0AAS6Mc.jpg ,1,0,BlackLivesMatter BlackoutTuesday SelenaGomez ,https://t.co/J2UhexRpea https://t.co/98MHNJADS6,https://twitter.com/id/status/1281603541073682432
butimissyou,2020-07-10 14:51:28,1281601940359536640,SO ON TUESDAY IT WAS WHERE WE BUY ONLY FROM MINORITY OWNED BUSINESSES AND FRIDAY ITS ‘BOYCOTT ANY MINORITY BUSINESS WHO DARES TO SPEAK’ @WarRoomPandemic @WarRoom2020 @realDonaldTrump ,https://pbs.twimg.com/media/EckqKO0VcAAdaf0.jpg ,1,0,BlackOutTuesday WalkAwayFromDemocratsForever lexit blexit WarRoomPandemic waroom ,https://t.co/0LEKxt01Iz,https://twitter.com/id/status/1281601940359536640
chefbro24,2020-07-10 14:48:07,1281601100274176000, @JoviNation23 I’ll say this in closing If you EVER were concerned about how you would LOOK if you diddidn’t support ,empty,17,3,BlackLivesMatter ,,https://twitter.com/id/status/1281601100274176000
abbeyaaar,2020-07-10 14:47:41,1281600991012347904,Indian society is where everything black is loved supply money eyes colour and clothes except skin colour ,empty,2,0,BlackOutTuesday ,,https://twitter.com/id/status/1281600991012347904
FlaveApp,2020-07-10 14:32:22,1281597135490879488, @ArlisAppetite I celebrated with the from @NextPhazeCafe If you’re in the ,empty,9,8,BlackOutTuesday CrispyChickenSandwich DowntownBaltimore ,https://t.co/Hbio6p3yb1,https://twitter.com/id/status/1281597135490879488
PomeGBlossom,2020-07-10 14:25:07,1281595312008658945,Black Kid Shows on YouTube A Parent’s Guide to Support Content Creators on by @iamliberty ,empty,1,2,BlackOutTuesday ,https://t.co/gfFavOdUyf,https://twitter.com/id/status/1281595312008658945
strangelex,2020-07-10 14:15:50,1281592973680091136, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1281592973680091136
ahenkannaak,2020-07-10 13:50:30,1281586597780230146, @lexihussle we are down for OUR cause ,https://pbs.twimg.com/media/EZgvJjnVAAYWL-K.jpg ,1,1,BlackOutTuesday NoJusticeNoPeace ,https://t.co/Ssgl5KZazA,https://twitter.com/id/status/1281586597780230146
VictoriaYLope13,2020-07-10 13:44:03,1281584976027365382, @americanapparel We stand in solidarity with millions of people around the world to help break this cycle of injustice We see you we…,empty,9,9, empty ,https://t.co/YLR71ijuMO,https://twitter.com/id/status/1281584976027365382
AlkalineKisses,2020-07-10 13:30:40,1281581609267888129, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1281581609267888129
ReggieRegIJS,2020-07-10 13:28:46,1281581128072273920, @IslamRizza I know its buuuttttttttt can we PLEASE do this EVERYDAY and stop doing it for 24 hours every…,empty,1373,504,BlackOutTuesday BlackOutDay ,,https://twitter.com/id/status/1281581128072273920
MsWilliamsWorld,2020-07-10 13:23:06,1281579705095815169, @BookshopOrg During wed like to highlight some Blackowned independent bookstores Please support them all the time…,empty,9411,7473,blackouttuesday ,,https://twitter.com/id/status/1281579705095815169
MINORITEES,2020-07-10 13:22:39,1281579590285250560,We Keep ‘em coming at ,empty,1,0,LOVE Fan Photos tshirts tshirt tshirtdesign teeshirts shirts black blackouttuesday gay lgbt culture clothingbrand tees art design artwork style ootd ,"https://t.co/3I2a0b5AaC
https://t.co/ORlgYuchq1",https://twitter.com/id/status/1281579590285250560
Jafar28530623,2020-07-10 13:20:55,1281579155239268353, @BookshopOrg During wed like to highlight some Blackowned independent bookstores Please support them all the time…,empty,9411,7473,blackouttuesday ,,https://twitter.com/id/status/1281579155239268353
MINORITEES,2020-07-10 13:19:00,1281578669593550849,STRONG ,empty,0,0,FOREVER tshirts tshirt tshirtdesign teeshirts shirts black blackouttuesday culture clothing clothingbrand tees art design wakandaforever style fashion ootd shopping ,"https://t.co/3I2a0b5AaC

https://t.co/EhWew86Ykr",https://twitter.com/id/status/1281578669593550849
NeecYu,2020-07-10 13:15:09,1281577703846694916, @IslamRizza I know its buuuttttttttt can we PLEASE do this EVERYDAY and stop doing it for 24 hours every…,empty,1373,504,BlackOutTuesday BlackOutDay ,,https://twitter.com/id/status/1281577703846694916
bdowns328,2020-07-10 13:09:55,1281576387241902082, @JoviNation23 I’ll say this in closing If you EVER were concerned about how you would LOOK if you diddidn’t support ,empty,17,3,BlackLivesMatter ,,https://twitter.com/id/status/1281576387241902082
BethFarmMkt,2020-07-10 13:02:33,1281574529630900225, @SouthBethArts The magnificent soul food of the insanely delicious baked goods amp coffee of amp the ele…,empty,1,1,DaniellesCafeteria LitRoastery ,https://t.co/uZGGMRkX9u,https://twitter.com/id/status/1281574529630900225
BethFarmMkt,2020-07-10 13:02:21,1281574479899045891, @SouthBethArts PA ONE Yesterday was the SouthSides own Benney Dornevil of spoke w PBS39…,empty,1,1,BlackoutTuesday EvasBargainBoutique ,https://t.co/s6zIKQ1ebQ,https://twitter.com/id/status/1281574479899045891
NoGimmicksAP,2020-07-10 12:52:32,1281572008799678464, @Tinu So @WokeLiving is special to me When I met her she was struggling too Now she needs a miracle to protect her kids ,empty,27,45, empty ,https://t.co/TNeoOYFfIJ,https://twitter.com/id/status/1281572008799678464
kymoscar,2020-07-10 12:36:54,1281568077147246593, @IslamRizza I know its buuuttttttttt can we PLEASE do this EVERYDAY and stop doing it for 24 hours every…,empty,1373,504,BlackOutTuesday BlackOutDay ,,https://twitter.com/id/status/1281568077147246593
shamarareid,2020-07-10 12:36:14,1281567906963349505,Black Kid Shows on YouTube A Parent’s Guide to Support Content Creators on by @iamliberty ,empty,1,0,BlackOutTuesday ,https://t.co/vHkYI50v32,https://twitter.com/id/status/1281567906963349505
starferre,2020-07-10 12:29:47,1281566287576039427, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1281566287576039427
story_and_her,2020-07-10 12:10:10,1281561350116904961, @storyandher Power to the People via @storyandher ,empty,1,1,BlackLivesMatter BlackLivesMatterart blackart ,https://t.co/KIFADnoTCq ,https://twitter.com/id/status/1281561350116904961
story_and_her,2020-07-10 12:08:05,1281560824398712835,Power to the People via @storyandher ,empty,1,1,BlackLivesMatter BlackLivesMatterart blackart BlackBusiness blackpound BLACKOUTDAY     BlackOutTuesday SupportBlackBusiness supportblackart blackcreatives ArtistOnTwitter art newart graphicdesign ,https://t.co/KIFADnoTCq ,https://twitter.com/id/status/1281560824398712835
sylviakzz,2020-07-10 11:56:44,1281557966727057408, @AishaHinds DEAR NONBLACK ALLY WHAT CAN YOU DO TODAY IN SOLIDARITY AMPLIFY THE VOICES OF BLACK PEOPLE DURING ,empty,40842,19241,BLACKOUTTUESDAY ,,https://twitter.com/id/status/1281557966727057408
msrahill82,2020-07-10 11:47:39,1281555682693648385, @rihanna we ain’t buying shit and we ain’t selling shit neither gang gang AF @FentyOfficial @fentybeauty @Sav…,empty,168619,36058,BLACKOUTTUESDAY ,https://t.co/XNC44Tegj5,https://twitter.com/id/status/1281555682693648385
JoviNation23,2020-07-10 11:04:42,1281544873968046080,I’ll say this in closing If you EVER were concerned about how you would LOOK if you diddidn’t support The MOVEMENT and not the POLITICAL side crazy how I have to specify for some Shame on you It tells me you’re intent on the was to,empty,17,3,BlackLivesMatter BlackOutTuesday ,,https://twitter.com/id/status/1281544873968046080
Dope_Template,2020-07-10 10:58:19,1281543268459741187, @ShadyRecords We will be closed on Black Out Tuesday Join us in fighting for change ,empty,14329,2587,TheShowMustBePaused BlackLivesMatter ,https://t.co/Gdy2YLXBTv,https://twitter.com/id/status/1281543268459741187
Holy_Tish,2020-07-10 10:13:05,1281531883650600961, @GraysonDolan We are not silencing ourselves today but instead posting about WHAT TRULY MATTER and that ONLY SPEAK ABOUT THE MOVEME…,empty,60632,5637, empty ,,https://twitter.com/id/status/1281531883650600961
ChocPrincesse,2020-07-10 09:28:32,1281520673748377602, @fentybeauty Lets continue to celebrate Black talent Tag a Black DigitalSocial Graphic Designer we should work with we lookin fo…,empty,608,213, empty ,https://t.co/9SONjTkKNq,https://twitter.com/id/status/1281520673748377602
nonconforms,2020-07-10 08:44:39,1281509628677890048, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1281509628677890048
greergreenbean,2020-07-10 08:31:56,1281506428507676672,arizona is actually vile not only r we in the lead for covid cases go us we have everybody who in the same breath say the nword and then post  random brush fires that spawn out of thin air antimask rallies and people who enjoy modern country music,empty,16,0,blackouttuesday ,,https://twitter.com/id/status/1281506428507676672
410Quise,2020-07-10 08:31:14,1281506251554410496, @louuuyoung DUMMY OF THE WEEK WEEK WEEK‼ Ep2 Racist white man being a dummy calling this young boy the NWord ,empty,255,93,BLACKOUTDAY     ,https://t.co/4qJ66VNA3n,https://twitter.com/id/status/1281506251554410496
RWakhai,2020-07-10 08:24:33,1281504571379126272, @KatetheActress Stop extra judicial killings   ,https://pbs.twimg.com/media/EZfzDV-XkAA0qBB.jpg ,35,2,BlackoutTuesday ,https://t.co/Vcdrx2pvvX,https://twitter.com/id/status/1281504571379126272
sherisse_cox,2020-07-10 08:14:37,1281502072026914818, @IslamRizza I know its buuuttttttttt can we PLEASE do this EVERYDAY and stop doing it for 24 hours every…,empty,1373,504,BlackOutTuesday BlackOutDay ,,https://twitter.com/id/status/1281502072026914818
HyenaProbably,2020-07-10 08:12:36,1281501565178638337, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1281501565178638337
lended_,2020-07-10 08:04:16,1281499464579125250, @AishaHinds DEAR NONBLACK ALLY WHAT CAN YOU DO TODAY IN SOLIDARITY AMPLIFY THE VOICES OF BLACK PEOPLE DURING ,empty,40842,19241,BLACKOUTTUESDAY ,,https://twitter.com/id/status/1281499464579125250
KikeOniwinde,2020-07-10 08:02:32,1281499028891607040, @PHamzahee @KikeOniwinde @BYPNetworkApp Kike amp BYP I am so proud to have invested in you You have shown most recently with your bril…,empty,3,3, empty ,,https://twitter.com/id/status/1281499028891607040
comicvogue,2020-07-10 08:02:16,1281498962172706818, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1281498962172706818
Sparkster2600,2020-07-10 07:57:56,1281497870252875776, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1281497870252875776
lisa_bober,2020-07-10 07:43:30,1281494241533886464, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1281494241533886464
Sugardenblog,2020-07-10 07:36:56,1281492585836617731, @TellerBanks If you send 357 to my PayPal dholliday777@hotmailcom I will send you new music Support Black Business ,empty,18,16, empty ,https://t.co/6zmxNuk5K3,https://twitter.com/id/status/1281492585836617731
cassyhurtado,2020-07-10 07:24:45,1281489519439572994, @HotNewHipHop HotNewHipHop is standing in solidarity with our black friends black colleagues black music creators black family to pa…,empty,296,62, empty ,https://t.co/KV1pSAZ7ai,https://twitter.com/id/status/1281489519439572994
Its_kkayyyy18,2020-07-10 06:59:29,1281483164238700544, @rihanna we ain’t buying shit and we ain’t selling shit neither gang gang AF @FentyOfficial @fentybeauty @Sav…,empty,168619,36058,BLACKOUTTUESDAY ,https://t.co/XNC44Tegj5,https://twitter.com/id/status/1281483164238700544
th0tn0s,2020-07-10 06:56:46,1281482478499266562, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1281482478499266562
PHamzahee,2020-07-10 06:51:19,1281481105745555456,@KikeOniwinde @BYPNetworkApp Kike amp BYP I am so proud to have invested in you You have shown most recently with your brilliant webinar series how focused you are on bringing our communities together This is the only way we will achieve economic power and racial justice I am with you,empty,3,3,BlackOutTuesday ,,https://twitter.com/id/status/1281481105745555456
MealsOver,2020-07-10 06:51:06,1281481052033175553,A cup of black coffee is all that you need for a day to start Ginger Hump Day Spoons ,https://pbs.twimg.com/media/Eci8OMYUEAA-7SX.jpg ,2,0,lockdown     BlackOutTuesday chocolate bangladeshi BlackOwnedBusinesses yummy homemade recipes fridaymorning rain StayHomeStaySafe PositiveEnergy foodie butter ,https://t.co/R28Lb6MLVo,https://twitter.com/id/status/1281481052033175553
bellavictoriia,2020-07-10 06:50:47,1281480972672761857, @duhitzmark I will be participating in along with everyone else I’ll be back on social media Wednesday I love you al…,empty,1689,151,BlackOutTuesday ,,https://twitter.com/id/status/1281480972672761857
seymakunkul,2020-07-10 06:33:15,1281476561368121344, @orlandopitahair Were hearing asks from the community that posts related to Blackout Tuesday use the hashtag and not…,empty,497,8,blackouttuesday ,,https://twitter.com/id/status/1281476561368121344
donfree231,2020-07-10 06:19:10,1281473017705648129, @IslamRizza I know its buuuttttttttt can we PLEASE do this EVERYDAY and stop doing it for 24 hours every…,empty,1373,504,BlackOutTuesday BlackOutDay ,,https://twitter.com/id/status/1281473017705648129
_just_vibin_,2020-07-10 06:18:43,1281472901905080320, @eubanksnoen I’ve never felt an emotion more powerful or intense as I did when our peaceful march came to a stop There was so much te…,empty,6755,293, empty ,https://t.co/oUhpqg45yh,https://twitter.com/id/status/1281472901905080320
GrindLife234,2020-07-10 05:07:25,1281454959561707521, @cbsfinest540 I subscribed so I could get a chance to have my business featured in @ashantis video Go to her Snapchat or ,empty,18,14, empty ,https://t.co/Ti95PPW6rD ,https://twitter.com/id/status/1281454959561707521
verawishful1,2020-07-10 05:04:46,1281454291522252800,@brideofJC @seatheright @Suzanne12965935 @bandmom74 @CarlosFilm @GoyaFoods @romanjazzy @EdvElizabeth @JWCforAmerica @BuskerK9 @whackman777 @mbiv777 @KatGkannon @glp6200 remember when had the LOL me either,empty,5,0,BLM BlackOutTuesday ,,https://twitter.com/id/status/1281454291522252800
LEE_of_TO,2020-07-10 05:04:31,1281454230478491650, @IslamRizza I know its buuuttttttttt can we PLEASE do this EVERYDAY and stop doing it for 24 hours every…,empty,1373,504,BlackOutTuesday BlackOutDay ,,https://twitter.com/id/status/1281454230478491650
DivaMentality1,2020-07-10 04:54:16,1281451649375047681, @cbsfinest540 I subscribed so I could get a chance to have my business featured in @ashantis video Go to her Snapchat or ,empty,18,14, empty ,https://t.co/Ti95PPW6rD ,https://twitter.com/id/status/1281451649375047681
bizbrokerchris,2020-07-10 04:17:19,1281442353903857664, @OurBlackYear B4 I spoke at @UCLA event re my year of buying Black ONLY why I did it what…,empty,6,2,BlackOutTuesday ,"https://t.co/crUF8sYfuO), https://t.co/MqLdlcfNIk https://t.co/MSBTWeFtYA",https://twitter.com/id/status/1281442353903857664
KevinAn80930458,2020-07-10 03:59:45,1281437933245890560, @jack22292419 Black Lives don’t matter to the Deepstate you are just fodder in their cannon Wake up ,empty,1,1,BLMIsADomesticTerroristGroup ,https://t.co/H4kGSxHsbM,https://twitter.com/id/status/1281437933245890560
archieizahazz,2020-07-10 03:56:53,1281437209955008514, @instrumelo @rihanna IF BLACK LIVES MATTER to you just take two seconds to hear me out THANK YOU  ,empty,102,17, empty ,"https://t.co/z6cT4IW2aa

",https://twitter.com/id/status/1281437209955008514
